0.000000000000000e+000	-2.793422e-002	0.000000e+000
2.000000000000000e-001	-2.793422e-002	0.000000e+000
2.212534324128944e-001	-2.794156e-002	3.542239e-001
2.425068648257888e-001	-2.794404e-002	7.084477e-001
2.637602972386832e-001	-2.794165e-002	1.062672e+000
2.850137296515776e-001	-2.793439e-002	1.416895e+000
3.062671620644720e-001	-2.792227e-002	1.771119e+000
3.275205944773664e-001	-2.790528e-002	2.125343e+000
3.487740268902607e-001	-2.788343e-002	2.479567e+000
3.497505893902607e-001	-2.770446e-002	2.495843e+000
3.507271518902607e-001	-2.690399e-002	2.512119e+000
3.517037143902607e-001	-2.434611e-002	2.528395e+000
3.524106149743309e-001	-1.980291e-002	2.540177e+000
3.530341851373289e-001	-1.233857e-002	2.550570e+000
3.536691558300549e-001	-1.601471e-003	2.561153e+000
3.538740297710412e-001	2.538834e-003	2.564567e+000
3.538818207495323e-001	2.710052e-003	2.564697e+000
3.538974027065145e-001	3.060003e-003	2.564957e+000
3.539285666204791e-001	3.767351e-003	2.565476e+000
3.539908944484081e-001	5.200240e-003	2.566515e+000
3.540425065503430e-001	6.402443e-003	2.567375e+000
3.540701875646348e-001	7.054763e-003	2.567836e+000
3.540863225357979e-001	7.437869e-003	2.568105e+000
3.540956476060607e-001	7.660200e-003	2.568261e+000
3.541010663221645e-001	7.789701e-003	2.568351e+000
3.541041782358486e-001	7.864218e-003	2.568403e+000
3.541059170193858e-001	7.906063e-003	2.568432e+000
3.541068205771650e-001	7.927887e-003	2.568447e+000
3.541075292665940e-001	7.944859e-003	2.568459e+000
3.541077547095234e-001	7.950204e-003	2.568462e+000
3.541080883181399e-001	7.958119e-003	2.568468e+000
3.541083263694215e-001	7.963781e-003	2.568472e+000
3.541085220472301e-001	7.968443e-003	2.568475e+000
3.541090250528856e-001	7.980451e-003	2.568484e+000
3.541097491511505e-001	7.997778e-003	2.568496e+000
3.541109879117720e-001	8.027468e-003	2.568516e+000
3.541122266723935e-001	8.057175e-003	2.568537e+000
3.541134654330149e-001	8.086898e-003	2.568558e+000
3.541147041936364e-001	8.116637e-003	2.568578e+000
3.541159429542579e-001	8.146392e-003	2.568599e+000
3.541171817148793e-001	8.176164e-003	2.568620e+000
3.541184204755008e-001	8.205952e-003	2.568640e+000
3.542315784818057e-001	1.099003e-002	2.570526e+000
3.543447364881106e-001	1.385421e-002	2.572412e+000
3.544578944944155e-001	1.679848e-002	2.574298e+000
3.545710525007204e-001	1.982284e-002	2.576184e+000
3.546842105070253e-001	2.292729e-002	2.578070e+000
3.547973685133301e-001	2.611185e-002	2.579956e+000
3.549105265196350e-001	2.937649e-002	2.581842e+000
3.557088696192348e-001	5.339464e-002	2.595148e+000
3.566854321192348e-001	8.483595e-002	2.611424e+000
3.576619946192348e-001	1.180030e-001	2.627700e+000
3.586385571192348e-001	1.524182e-001	2.643976e+000
3.605916821192348e-001	2.236674e-001	2.676528e+000
3.629633339049491e-001	3.135968e-001	2.716056e+000
3.653349856906634e-001	4.043013e-001	2.755583e+000
3.677066374763777e-001	4.957808e-001	2.795111e+000
3.700782892620920e-001	5.880354e-001	2.834638e+000
3.724499410478063e-001	6.810650e-001	2.874166e+000
3.748215928335205e-001	7.748696e-001	2.913693e+000
3.771932446192348e-001	8.694493e-001	2.953221e+000
4.000727089049491e-001	1.790146e+000	3.334545e+000
4.229521731906634e-001	2.712916e+000	3.715870e+000
4.458316374763777e-001	3.637757e+000	4.097194e+000
4.687111017620920e-001	4.564672e+000	4.478518e+000
4.915905660478063e-001	5.493658e+000	4.859843e+000
5.144700303335206e-001	6.424717e+000	5.241167e+000
5.373494946192348e-001	7.357848e+000	5.622492e+000
5.754354321192348e-001	8.908679e+000	6.257257e+000
5.764119946192348e-001	8.948081e+000	6.273533e+000
5.773885571192348e-001	8.980921e+000	6.289809e+000
5.783651196192348e-001	8.999202e+000	6.306086e+000
5.793416821192348e-001	9.006024e+000	6.322361e+000
5.803182446192348e-001	9.008875e+000	6.338637e+000
5.812948071192348e-001	9.010464e+000	6.354914e+000
5.832479321192348e-001	9.012638e+000	6.387466e+000
5.857590928335205e-001	9.014419e+000	6.429318e+000
5.882702535478062e-001	9.015980e+000	6.471171e+000
5.907814142620919e-001	9.017319e+000	6.513024e+000
5.932925749763777e-001	9.018437e+000	6.554876e+000
5.958037356906634e-001	9.019333e+000	6.596729e+000
5.983148964049491e-001	9.020009e+000	6.638582e+000
6.008260571192348e-001	9.020463e+000	6.680434e+000
6.037557446192348e-001	9.021084e+000	6.729262e+000
6.047323071192348e-001	9.021236e+000	6.745539e+000
6.057088696192348e-001	9.021348e+000	6.761814e+000
6.076619946192348e-001	9.021477e+000	6.794367e+000
6.096151196192348e-001	9.021533e+000	6.826919e+000
6.115682446192348e-001	9.021582e+000	6.859471e+000
6.135213696192348e-001	9.021622e+000	6.892023e+000
6.154744946192348e-001	9.021654e+000	6.924575e+000
6.174276196192348e-001	9.021677e+000	6.957127e+000
6.193807446192348e-001	9.021693e+000	6.989679e+000
6.213338696192348e-001	9.021700e+000	7.022231e+000
6.285883339049491e-001	9.021729e+000	7.143139e+000
6.358427981906634e-001	9.021753e+000	7.264047e+000
6.430972624763777e-001	9.021772e+000	7.384954e+000
6.503517267620920e-001	9.021785e+000	7.505862e+000
6.576061910478062e-001	9.021793e+000	7.626770e+000
6.648606553335205e-001	9.021796e+000	7.747678e+000
6.721151196192348e-001	9.021793e+000	7.868586e+000
6.904820444950583e-001	9.021795e+000	8.176563e+000
7.088489693708820e-001	9.021797e+000	8.483377e+000
7.272158942467056e-001	9.021798e+000	8.789028e+000
7.455828191225292e-001	9.021798e+000	9.093516e+000
7.639497439983529e-001	9.021799e+000	9.396840e+000
7.823166688741765e-001	9.021799e+000	9.699002e+000
8.006835937500001e-001	9.021798e+000	1.000000e+001
9.313476562500000e-001	9.021798e+000	1.000000e+001
9.997070312500000e-001	9.021798e+000	1.000000e+001
1.000000000000000e+000	9.021798e+000	1.000000e+001
